PESSOA;IDADE;RENDIMENTO_ANUAL;SITUACAO_PROPRIEDADE;ANOS_TRABALHADOS;EMPRESTIMO;MOTIVO_EMPRESTIMO;PONTUACAO;VALOR_EMPRESTIMO;JUROS;POSSIB_INADIMPLENCIA;EMPRESTIMO_PERC_RENDA_ANUAL;SOLICITACAO;INADIMPLENTE;ANOS_PRIMEIRO_CREDITO
RsFAPsCT-QtLG;38;85000;Alugada;1.0;nHNqQN3H-Ibdp;Empreendimento;B;14400;11.99;0;0.17;7cg1gk5i-DXUc;0;14
TjgAvELU-8Jnl;33;35000;Hipotecada;2.0;89IKJorl-PpDa;Educativo;A;6000;5.42;0;0.17;gKOohbtn-7FkX;0;10
8MpngQBE-aanI;24;108288;Hipotecada;5.0;WAEb212y-YNxD;Pagamento de débitos;A;10000;8.49;0;0.09;a8hZwtUj-ujRL;0;2
76BssA4Z-Dyyk;33;34000;Hipotecada;8.0;kJdP9Nds-b2Em;Melhora do lar;D;6000;14.11;1;0.18;CjtwmZtT-JHdN;0;9
MJGbPcl9-q9iS;22;20000;Alugada;2.0;zh1Njyce-2vla;Educativo;A;10000;7.49;1;0.5;G8YQhxr2-QY44;0;4
rL9tHI0B-3OBz;26;52000;Hipotecada;2.0;ezDXg09m-hq9Q;Educativo;A;6000;8.9;0;0.12;1JBgHNc1-Mj94;0;4
nk6Dtywu-u3YR;28;27000;Própria;7.0;2i5UmxCs-jGkB;Pessoal;B;2400;10.99;0;0.09;mEKD20xU-rOgn;0;5
pvyGsn9J-8zkn;26;40000;Alugada;0.0;HP1YrOhZ-7noL;Empreendimento;A;8200;6.62;0;0.2;a44r6RsT-CoRU;0;4
NAyBDd52-L9LH;23;21996;Alugada;6.0;CRtQru5r-ZNQz;Empreendimento;C;6000;13.47;0;0.27;QnSdMs7P-SBtv;1;3
uF80Qglk-MI1E;22;30000;Alugada;6.0;FZHUsasp-TYfx;Pagamento de débitos;B;10000;10.37;1;0.33;Sd3ssTr2-0lKE;0;4
JUKQqnmG-P2C1;23;46000;Alugada;2.0;CHpFEoy1-N7r1;Educativo;F;12800;19.41;1;0.28;xw8q6XYz-XDBX;1;3
I6o5UQSg-ls01;38;81000;Alugada;0.0;uNeOivKM-Q9hO;Melhora do lar;A;24000;8.49;0;0.3;24b4QmTr-7k7G;0;13
KcyAOdCZ-hYz4;22;67807;Hipotecada;6.0;yCZ9yebz-rNar;Empreendimento;A;6400;7.14;0;0.09;QgEcBai5-8l1l;0;3
3P50kLFU-fnvI;24;72000;Hipotecada;8.0;2Bp2NKUC-Fha9;Pessoal;A;12000;6.03;0;0.17;yw8yxYZw-x5jf;0;2
RJhkMdsX-lKAe;22;34000;Alugada;0.0;kl12FPYp-QxSm;Educativo;D;16000;13.24;1;0.47;Zc9aIn81-aXjW;0;3
v4aJcvCF-FStB;33;88000;Alugada;3.0;Oaf1ztOS-szws;Empreendimento;D;9000;14.54;0;0.1;IW3yWBge-8FBz;0;9
vxtP3NRc-mZ4X;23;50000;Hipotecada;3.0;UcCekls6-79Da;Empreendimento;C;7000;13.48;0;0.14;XrYNfwQk-zXZj;1;2
d2vxqGgC-I9wd;44;57600;Alugada;12.0;Wqbvwc6W-bPFR;Pessoal;A;7000;7.4;0;0.12;nivLRWgP-wfCk;0;11
E0htkI0Y-bYpE;28;35000;Alugada;4.0;X52HzXIR-N9fa;Educativo;B;13250;10.65;1;0.38;bnS66ENu-jt6Y;0;7
vSjKjGSm-L67Y;28;39600;Alugada;11.0;qOyuj0FW-HPdl;Educativo;B;1500;12.69;0;0.04;7AWGtrPA-qhF1;0;5
cYaSC2e1-gmeh;31;100000;Hipotecada;0.0;toPRbGNa-YX0N;Melhora do lar;A;15000;9.63;0;0.15;kF81C8ov-7xAz;0;5
D6I1lyQc-Eugq;22;130000;Hipotecada;6.0;MmFeuh7U-18mz;Pessoal;C;3000;13.49;0;0.02;g3Dmh60Z-FNIz;0;2
FXo7hB04-CTrr;29;26004;Hipotecada;13.0;ojElr39a-mdPn;Pagamento de débitos;D;4000;14.74;1;0.15;T43mZ0DJ-d9pK;1;9
sljJfJHD-X3Cq;29;14400;Alugada;2.0;xOXmcOUj-bxij;Empreendimento;B;1400;11.49;0;0.1;CKGcrylc-UWS4;0;6
Yef5R0t9-v4Ot;28;90000;Alugada;0.0;AjftqDPa-n3IZ;Empreendimento;C;4000;13.49;0;0.04;1xh8aPdq-47X4;0;8
94Uj9uXb-7aya;22;120000;Hipotecada;3.0;WlUEJ99d-pFGd;Médico;A;22000;7.49;0;0.18;Dk1lZyuI-Ioft;0;3
kXpqxxPE-M5Tw;22;62000;Alugada;6.0;fd8zxi3w-bPoA;Médico;A;12500;7.29;0;0.2;N9liZ37f-bTCh;0;2
ZX18YBRQ-wzge;25;65000;Alugada;8.0;5ElkNPGE-2qIJ;Educativo;C;6000;13.06;0;0.09;nLBltSCs-Wi4Z;1;3
njb7vcF2-Z2rC;28;138996;Hipotecada;3.0;FrxnPeGS-MJ4R;Pessoal;C;20000;13.79;0;0.14;QGSA4a0u-1CWQ;1;9
XOY4Dd7F-waIr;21;75000;Hipotecada;5.0;DkyT3iho-3U6D;Pessoal;A;9000;5.99;0;0.12;gtBIrn5N-hrq0;0;4
pW7ia6fO-MoH6;26;66948;Própria;11.0;p9grzIuc-blle;Pessoal;B;20000;10.95;0;0.3;QfylAeQr-A9BJ;0;4
hvXUwAz3-cHDk;42;40800;Hipotecada;5.0;bopbFDLD-HdI3;Pagamento de débitos;A;10400;7.51;0;0.25;9s3kj9ic-5kKi;0;14
MXL8Pd1t-OGGF;31;66000;Alugada;9.0;LO1xx9Jm-nm6E;Educativo;B;2550;11.36;0;0.04;K4QogCvy-pchO;0;9
v7R7qeq8-ca3G;29;69000;Própria;11.0;hucxj7HI-KhGu;Médico;B;6000;11.12;0;0.09;mdIgq8IL-1Ngl;0;8
FB43mwkp-89Cu;23;150000;Hipotecada;7.0;CPk7FoR0-Pq9h;Médico;A;8000;6.91;0;0.05;m77BHuzP-ZmMq;0;2
HXRGmy6a-o5p0;23;30000;Alugada;1.0;7oO41Gy4-xwhj;Médico;C;5200;15.96;0;0.17;bJxKSise-WM00;1;3
tmGxRSI1-2xRz;26;105000;Hipotecada;10.0;6FuXKQjM-KG8L;Pagamento de débitos;A;9500;9.32;0;0.09;Wz3gdrhQ-t6Hz;0;3
56qQGIT5-gUrk;28;55704;Hipotecada;12.0;4q2opuOe-pdaM;Pagamento de débitos;A;8400;7.51;0;0.15;lEuhSSGw-sxh4;0;9
baqTlIYW-i5py;23;21600;Própria;0.0;ZjoG5KSK-pOzi;Educativo;B;4400;12.53;0;0.2;kPN893cg-URY1;0;2
Sa4fiujv-biXx;23;69743;Hipotecada;7.0;9tFJfW1k-iSea;Pessoal;D;1000;14.11;0;0.01;4Eo1bLnE-lHY8;0;3
BxJIdovh-Ac4N;28;39500;Alugada;4.0;d2aMB42g-5hyo;Médico;B;3600;11.99;0;0.09;vY2TkqfM-pWfx;0;9
zE4WIYQI-9OQt;22;74000;Hipotecada;6.0;26giqn70-sO9N;Médico;A;2500;6.62;0;0.03;ZEx5RGIG-gUCW;0;3
70H8ym5H-MaSn;31;351699;Alugada;7.0;2YOiKB8U-fzaK;Melhora do lar;D;10500;15.7;0;0.03;cZt8BkZE-bT6a;0;9
ZcuwTNci-H3vz;28;75000;Hipotecada;12.0;Gg80IIri-UhgN;Empreendimento;C;15250;11.34;0;0.2;KxdPlpAM-bAZv;0;5
jdJg1Km5-KcCr;46;55000;Hipotecada;3.0;5fJY973d-2QPd;Empreendimento;B;15000;10.37;0;0.27;tobSBJXp-4jxt;0;11
KDHo8NHB-5DI1;24;60000;Hipotecada;2.0;S1wpnjCm-8XcM;Pessoal;B;2600;11.49;0;0.04;WwggeOdv-lYxX;0;4
SvTg3nMD-kilC;28;186000;Outros;3.0;ThPAX05k-cB9i;Empreendimento;A;2500;7.4;0;0.01;gAxTH1rB-eOli;0;9
WnjQX5S6-5eWp;25;225000;Alugada;5.0;l6lQwRJi-56vz;Empreendimento;B;25000;11.86;0;0.11;uAgLeKDZ-c2at;0;4
opmAZNMW-tIWo;25;155000;Hipotecada;3.0;aEHKSh38-UBBD;Pessoal;D;22000;16.0;0;0.14;gI3lLA10-dM2X;1;4
4645cluk-T3P9;32;65280;Alugada;0.0;L22wHWJe-EGOi;Pessoal;C;8400;13.61;0;0.13;IjEaqYvM-tp4Q;0;9
ZOhx6MlL-WUnx;21;110000;Alugada;0.0;B8OmOels-J4it;Educativo;C;3500;13.99;0;0.03;k6B2rBr6-qhmY;1;3
qF1IsvT8-doEp;24;54000;Alugada;6.0;f89QRojp-qlJp;Pagamento de débitos;A;5500;8.07;0;0.1;E5MWYmxv-HDrm;0;2
69XqE6mG-z6El;25;57500;Alugada;4.0;AyZtNEQz-TvR0;Educativo;C;6000;11.28;1;0.1;6qKlZEfX-Tkag;0;3
9q1u3XNa-OWB1;49;61776;Hipotecada;1.0;0yOeNGXU-J9LR;Pessoal;B;12000;12.21;0;0.19;l3pEhINA-4fWk;0;12
2KpOO9zX-11N0;61;53000;Hipotecada;3.0;BXZiPMbM-FIWa;Pessoal;A;7000;7.49;0;0.13;pI305uGD-lRmY;0;23
W2eb0tys-ggeb;25;47000;Alugada;4.0;gf1rChAh-p6EK;Médico;B;19000;11.99;1;0.4;BKpJkYua-HaLl;0;2
6ENUdeRp-1zEU;41;60000;Própria;7.0;diBMwT1T-vLZX;Pessoal;A;12000;6.91;0;0.2;KvWxQlmx-7Dg8;0;13
wM6lPFS1-dYAN;37;92000;Alugada;0.0;B4Ka6xju-QkE6;Empreendimento;B;21000;11.63;0;0.23;HZ5on8eb-D4MB;0;15
KXCYa3J2-b2Qw;22;44000;Hipotecada;1.0;xiCLy0Bx-KTnn;Pagamento de débitos;B;18900;10.14;0;0.43;CzQjzdta-TQmN;0;2
lF6kQx7W-rG9Z;33;150000;Própria;14.0;1Oc4AXSY-t1iI;Empreendimento;B;21000;11.83;0;0.14;g2rFEEcc-kGC6;0;9
wztWoEnb-goIW;27;42000;Hipotecada;0.0;68nTNDfm-4fZQ;Médico;A;4200;6.76;0;0.1;s3uBxFjh-vnh0;0;9
WTDEbRDA-rSMz;30;54996;Alugada;4.0;CG6ofJFK-fuMu;Pagamento de débitos;A;8000;5.79;0;0.15;1cXDHS3J-sjAo;0;10
aBsRLepF-mi6J;28;96000;Própria;12.0;nrYYWmqz-wDeD;Pessoal;B;3000;9.63;0;0.03;vI1wcAAw-EaXr;0;7
hcG5Ae9q-bWhc;27;132000;Alugada;4.0;CIpiPAR4-jBhs;Pagamento de débitos;A;18000;8.49;0;0.14;snjdS2IH-jtCW;0;9
DQI6r8Hz-tOsM;23;68000;Hipotecada;4.0;fMzPUDso-7IXU;Médico;D;8000;15.33;1;0.1;D8a05dA1-YBys;0;3
Pf5hNGfU-HKsS;27;85000;Própria;6.0;sMw6XZpT-a18p;Empreendimento;A;20000;7.88;0;0.24;xfYbKakt-m9LL;0;6
wg1j2Eyl-jKCi;23;74196;Hipotecada;5.0;WmwHlRi6-jisG;Empreendimento;B;17000;11.26;0;0.23;kRs9xGhi-2dfP;0;4
sJM69rpH-mgxN;33;19200;Própria;2.0;Blhx4MHb-vjqk;Pessoal;B;6000;11.99;1;0.31;Qu90iqmO-DgS0;0;7
vZXU6LWR-GLA2;26;52000;Alugada;5.0;lwaPU39z-aova;Pessoal;B;5000;10.59;0;0.1;MAi4wlnA-jNUv;0;3
uSCy6Sbs-B57o;22;33000;Alugada;3.0;lZTLHtvN-gs0K;Médico;A;4800;7.49;0;0.15;KMXtfeYi-vN7H;0;4
x7aFISAN-Tkl5;25;58000;Alugada;5.0;SuHIhz2q-3ZPW;Empreendimento;A;6900;7.66;0;0.12;FLr1FbN9-zRW3;0;4
whkr5gxx-iz1Z;50;58800;Hipotecada;12.0;n1nfRmIm-F8sZ;Pagamento de débitos;E;22000;17.74;1;0.37;rFWHjM3j-99QR;0;15
IKXn1JB2-vdcd;23;195000;Hipotecada;0.0;kkmTB2CM-WuDq;Educativo;B;20000;9.63;0;0.1;M2ImeLYD-T082;0;3
hBt3Xsrd-1o4w;22;29000;Alugada;6.0;bscTbpBb-NNFb;Médico;C;4800;12.99;0;0.17;zdhHqpXE-L4bu;1;4
MKpUpzSq-t1vn;32;41464;Hipotecada;16.0;nxd7YknT-0nUe;Pagamento de débitos;A;3500;8.32;0;0.08;BSFBBdFz-RvlK;0;9
HfrZMDzO-ZoaY;23;28800;Alugada;1.0;roT7fGbq-EMut;Empreendimento;C;9250;14.35;1;0.32;iIWm7TKB-RSXC;1;3
LNEn2uT4-it1e;22;107000;Hipotecada;6.0;QYR4UTYa-knKO;Melhora do lar;E;24000;19.69;1;0.22;0XkBgC1y-IWPU;1;4
FEx4XXaU-oe3U;33;70000;Hipotecada;2.0;IIt4LClt-p5aU;Pagamento de débitos;A;3700;5.99;0;0.05;tc9PWnDS-Hf3j;0;6
xjubr7nA-FESj;33;72000;Alugada;9.0;he8it5Cc-Z2uo;Pessoal;B;9000;11.14;0;0.13;nB52L2XQ-lI0u;0;5
qtQ7i7Cc-avRa;22;89000;Hipotecada;6.0;JeLDS6e0-d1Wn;Empreendimento;C;16000;13.22;0;0.18;i2605jdD-NUUj;0;2
nCuCZYni-eXxK;21;60000;Alugada;5.0;8Mnvq9pZ-rhCf;Médico;B;24000;10.75;1;0.4;7a4KIL5C-KrsK;0;2
Kd12T4ED-llqq;22;55000;Alugada;2.0;d2TEmRF8-Re1o;Educativo;B;6800;11.99;0;0.12;FPCHTuXi-ZJfB;0;2
sT4qjHaB-Sftu;26;70000;Alugada;6.0;a2WlQg0K-eW4d;Empreendimento;E;15000;16.35;0;0.21;pyByD1Cv-SAND;1;3
TQxPsnUS-RvWb;24;33600;Alugada;0.0;PcZiwfLc-JBKP;Pessoal;C;7000;13.61;0;0.21;COX8GYhE-kb70;1;4
ArnzJcgJ-g1z8;23;113000;Hipotecada;6.0;CEn5Uk1y-DLCB;Pagamento de débitos;B;10000;10.38;1;0.09;5tAdnwTJ-mNIi;0;3
AgmjGvU8-J56c;29;59000;Hipotecada;6.0;Lm0wA56x-3yI8;Melhora do lar;A;10000;6.91;0;0.17;MBgTQW0j-qTpd;0;5
uRWI2rXX-ejEL;23;100000;Hipotecada;8.0;PBmATO6J-90AS;Pessoal;A;16000;6.17;0;0.16;8XtPoQqN-At1G;0;2
3EQqPnt5-82dD;27;59147;Hipotecada;11.0;dFvNwbgf-LtLe;Médico;B;7000;11.26;0;0.12;BBlF72rm-ToEv;0;5
6IYUgZ8n-tbjh;23;36000;Própria;3.0;SRnarnqG-KubN;Educativo;A;8500;7.51;0;0.24;kEwDNxvy-mBxq;0;3
H7txeNIL-RjEu;22;30000;Hipotecada;2.0;ExZrJzp8-eSD7;Médico;B;6000;11.99;0;0.2;o8lRNkT2-2s17;0;3
u5YHseu9-kWeE;26;52500;Hipotecada;0.0;h9tgIOnS-nOS4;Pessoal;B;15250;9.63;0;0.29;SkmfYTRF-oMr8;0;2
gdi6jUau-FZIG;31;90000;Alugada;12.0;KiNxsvv5-WF9d;Educativo;B;18000;12.42;0;0.2;pn01X6T2-Ykms;0;8
a4li57es-Yu5c;24;121000;Alugada;8.0;f8RQXaxe-Z0WB;Pessoal;F;18000;18.3;0;0.15;sQ4fmp0m-XzE4;0;3
SxAaSMP4-nDqL;31;179000;Hipotecada;13.0;YcTl7XIS-hFyc;Médico;C;11200;14.27;0;0.06;ZcZEUkAt-8X56;0;5
7WH9ZD99-0SH0;24;34000;Alugada;0.0;qOhHASYP-t0oe;Educativo;E;7000;17.04;1;0.21;OGuiCPiu-BJhg;0;2
oJKB8s7p-W10g;44;50000;Alugada;5.0;Huw8t7pU-MdjC;Empreendimento;C;13000;13.16;0;0.26;kkvdxl00-1enN;1;13
0E5blurd-pAjP;30;44760;Alugada;1.0;XCNSDI8u-D9Y5;Médico;B;3300;11.71;0;0.07;8cJaYwF0-kDk1;0;5
07d90bS9-6N4Z;25;23198;Alugada;2.0;zMizZoN6-MZSl;Empreendimento;A;6000;8.0;0;0.26;YUtJHAoI-eTEy;0;2
O0BOZLc8-mqmq;25;28800;Alugada;2.0;fZB5JdUo-U8z4;Empreendimento;B;3000;11.12;0;0.1;93wnUqXG-WkhH;0;3
bTjnA4G5-gt17;23;50004;Alugada;5.0;BbTrXXii-MOxp;Médico;C;8000;12.73;0;0.16;TqLonHJO-kYbC;0;4
UYBe8zS1-McRS;26;44000;Alugada;4.0;l8ItE65E-sWDO;Médico;A;5000;8.9;0;0.11;0u5QEI4j-vPdq;0;3
bXzDdKh9-1MvK;23;29000;Alugada;5.0;RKeqHcoH-eQP9;Educativo;A;6000;7.88;1;0.21;ksdmgDrx-8RJz;0;3
2o7nxYC7-6Cf6;36;30000;Alugada;0.0;63I7kbUv-aWoX;Empreendimento;E;4000;17.99;1;0.13;j9u1jGHL-zU29;0;15
2rbwz6KO-bwGZ;25;150000;Hipotecada;9.0;tnwUoc9G-cMCb;Melhora do lar;B;20000;8.88;0;0.13;BCBpidNz-lP8z;0;4
otRq6S5M-3sL5;23;120000;Hipotecada;5.0;KBZ553jb-MjIj;Médico;B;6000;9.99;0;0.05;Ip7U5alP-rXcp;0;3
xIWJK9Fn-ZdvZ;23;33195;Alugada;5.0;5SDhaNRf-4gtp;Médico;B;1800;11.99;0;0.05;zwMjiHX4-1A24;0;3
wwpyUKHJ-INIQ;22;71000;Hipotecada;6.0;gE7HYWwM-5w1Q;Pessoal;A;3200;7.4;0;0.05;dJn2ZYyX-pTii;0;2
nJg0Def0-x2su;27;38000;Alugada;11.0;qle1yRQR-PZEi;Educativo;B;3200;12.42;0;0.08;Ng3IrwpN-WjcQ;0;5
8BZmPozA-OrAm;23;26880;Alugada;6.0;kf9WRx8p-RApE;Pagamento de débitos;C;3000;12.23;0;0.11;3DP0ZjaQ-JbNK;1;2
1UK65u9c-JzWc;28;86000;Hipotecada;12.0;J573ENNL-7IuB;Educativo;B;15000;10.62;0;0.17;7kLCncCA-xEkt;0;10
wmjZvRj6-hP4Y;22;43200;Alugada;6.0;ln0BnBwz-ZMoo;Educativo;B;5000;12.69;0;0.12;rP99uvma-E3zS;0;2
U1OrXarX-EfOY;26;123996;Hipotecada;10.0;zx0R2sXD-IJPv;Médico;A;2000;5.42;0;0.02;IqvX0I7W-0yY0;0;4
XmrDJxmA-LMvv;42;40000;Alugada;0.0;Kyx4rJvg-XeHh;Pagamento de débitos;B;7200;10.75;0;0.18;ruYDS9iG-o66f;0;17
iiUP1vyn-xETO;35;31000;Hipotecada;9.0;E3lgLR0K-JFWp;Empreendimento;C;15000;13.16;0;0.48;ayXEBZqU-B8SM;1;9
sIERhITH-bO25;29;47133;Alugada;5.0;MbpaF3GS-OyCu;Pagamento de débitos;B;5100;11.86;0;0.11;HW9Uh4Hj-9mtL;0;7
HvZb3X4y-5QKU;23;36000;Hipotecada;3.0;AX3cxyaM-mgI1;Pagamento de débitos;C;3000;13.22;0;0.08;hLgr55dn-dXDJ;0;4
nGWfNuPs-wLn5;24;105000;Alugada;0.0;8E75n1EB-pFWh;Médico;A;14000;7.88;0;0.13;bx5PiHWZ-ZZsU;0;4
7RzHU62y-ei7f;26;68400;Alugada;10.0;NBqxDSHO-1fmU;Empreendimento;A;12000;7.29;0;0.18;UQWy9LgU-wa5N;0;4
5e1slCMS-PB6Y;31;10000;Alugada;2.0;b39asEiz-ZsZc;Educativo;A;3250;7.88;1;0.33;knTxSWOS-aKzl;0;10
1gJuWpkq-8KJR;24;76554;Alugada;8.0;O24ziyOu-bcYm;Melhora do lar;D;7600;12.61;0;0.1;ZBgN0KCz-TSKj;0;2
fMsGc7Y3-0sNA;24;62400;Alugada;8.0;neByrJ6h-HOSp;Melhora do lar;B;20000;11.12;1;0.32;33P2j7FN-h0s6;0;2
GdCT72Nm-hgM3;22;48000;Alugada;7.0;2RI1QmLE-746F;Pagamento de débitos;E;10000;17.99;1;0.21;mQW2I6oj-enyt;1;4
W1KWkevm-73Ye;24;73000;Alugada;1.0;8eLSEufk-124e;Pagamento de débitos;B;5000;9.01;0;0.07;Qcrhb3pw-sQZ0;0;2
K2T3onFW-KuPO;41;24000;Alugada;24.0;t1G5RMhE-yG5N;Pessoal;A;2000;7.75;1;0.08;IwFERD7d-kb6Z;0;17
nS4AOEkH-0AU4;28;96636;Hipotecada;10.0;TjeqqD8C-Czuh;Médico;A;30000;8.49;0;0.31;o0GM9mmg-v7E8;0;5
NzAnXfOS-o343;26;58000;Hipotecada;2.0;K16Kl0Tl-AaR1;Médico;A;3000;6.92;0;0.05;vCWJgyUU-PtjM;0;2
19TutlcN-kIjL;30;31000;Hipotecada;3.0;xKgNS06h-pAOG;Educativo;A;13000;7.88;1;0.42;S1DI56KK-xekN;0;8
SKIFyezT-vYZ6;73;42000;Hipotecada;7.0;GRalMh4B-0f3q;Pessoal;A;5000;7.49;0;0.12;gbLG3K5M-cA8e;0;28
WsWG1wkA-9p9v;22;62000;Hipotecada;6.0;jiL5TjCB-Gung;Educativo;A;15075;6.03;0;0.24;YTyI6lAG-6jjK;0;2
I77HGaYB-9WpE;46;107000;Própria;17.0;TbTSEGRG-XbB1;Empreendimento;C;4000;13.49;0;0.04;4ylDShy7-U46x;0;14
s4eHxAGZ-SBRk;29;90000;Hipotecada;13.0;2YfWLDHG-XqfX;Pagamento de débitos;A;6000;6.03;0;0.07;8U8RRYjd-4tLH;0;5
9ZfzOaOB-vRX7;25;94000;Hipotecada;9.0;pb5UlH6R-5D3y;Melhora do lar;B;30000;10.65;0;0.32;dBb5OpEs-gfmL;0;4
cbzLBW6X-URrm;33;45000;Alugada;2.0;TXEi06kp-qCET;Educativo;A;9600;8.49;0;0.21;DkWwlKKK-QfrL;0;5
Uz3719cT-jRHT;30;40581;Alugada;14.0;fdHHLieO-hQ1c;Empreendimento;C;14500;13.23;1;0.36;ABdsbWQP-Re6J;0;10
j0rExrjd-jmMx;28;50000;Alugada;1.0;fdJuYza4-SPBY;Melhora do lar;B;4000;10.59;0;0.08;cfgQSrJ3-07J9;0;10
GDb2uCmy-WwLt;24;80004;Alugada;1.0;yWXCj2fs-8k5l;Empreendimento;A;12000;7.29;0;0.15;YsgOmQNC-Fkds;0;3
StRQJzFO-MqnU;27;28800;Alugada;6.0;44D2PQRo-sIKJ;Médico;D;5000;14.96;0;0.17;9c5TZFBm-ptQM;1;5
JWyFZEyD-iNAX;29;70000;Alugada;3.0;Y3TQsBeB-E7P9;Pessoal;D;25000;14.83;1;0.36;v9aLOPqX-ENXx;0;6
OrhmTlGj-7nkH;27;87360;Alugada;1.0;3FinZZ2i-Nccz;Pagamento de débitos;C;7500;12.54;0;0.09;iGlAorKw-2o5B;1;8
gv6chOcg-RdrG;37;42000;Alugada;3.0;YFrktI5R-SpQR;Pessoal;C;10200;13.16;0;0.24;T1vZ34u8-Fsx2;0;14
xYaid9PJ-2BQB;33;69000;Alugada;8.0;EsJGLGZd-vvHe;Melhora do lar;B;7400;9.76;0;0.11;MOBHfztO-ZOOm;0;5
rY0PFy7Y-F8Kb;22;87800;Alugada;3.0;AGjAkUBf-RKw6;Médico;B;15000;11.36;0;0.17;iLzrtKkp-pYg8;0;4
maaym9r2-EAK9;27;63000;Hipotecada;9.0;pu3GvhWc-1vqR;Pagamento de débitos;B;4500;8.88;0;0.07;OtQG3ctZ-1Wi6;0;7
z2om9mZD-ajLK;37;74000;Alugada;7.0;0wncC2ot-pkMd;Pessoal;B;15000;11.71;0;0.2;mR26IC3h-obru;0;11
xnNKBWFn-SL0B;28;48528;Hipotecada;12.0;w3KMdkZH-HLTG;Educativo;A;10000;6.99;0;0.21;vSXjtQ0L-GRgR;0;9
HJuMPTgg-Z8Ff;29;75000;Alugada;2.0;TPMN28vS-o55W;Pagamento de débitos;A;7200;7.9;0;0.1;WWJOnG6r-gzRW;0;10
93kYMuDu-6wBS;26;30000;Alugada;1.0;yXUZnR4Y-vMzA;Pagamento de débitos;A;10000;6.99;1;0.33;9qipfF2b-CvtM;0;4
vP3Axyrd-Yrij;26;48000;Hipotecada;10.0;1ZeY69ml-GGQu;Educativo;A;10000;7.74;0;0.21;OGTe8Gim-WaEX;0;2
e6p6o5sY-RQe8;26;80500;Hipotecada;9.0;pwGrgtKR-7WRM;Melhora do lar;B;11000;12.53;0;0.14;whC441vJ-ImtX;0;3
EwdGOJXg-qBlk;34;220000;Hipotecada;13.0;rTi9UiLd-gEJF;Pagamento de débitos;C;11275;12.99;0;0.05;sHEB5Aa7-Wsbt;1;8
WndP3Dh1-pGFs;29;70000;Outros;1.0;KmcXIrGZ-5q23;Pessoal;B;5000;11.14;0;0.07;NjthIr7p-erjD;0;6
BNiIxtdv-g0Ki;24;53000;Própria;3.0;RN8oaJ1b-K1K2;Melhora do lar;A;9800;7.51;0;0.18;EQcXEPqj-LdSJ;0;4
kK4h7DzA-g8sq;26;70000;Alugada;6.0;OXSmqJUZ-pohl;Melhora do lar;A;12000;6.99;0;0.17;3eJD83ZQ-XB7Q;0;3
nyvquAOH-6hCv;37;78000;Hipotecada;0.0;KKZtjWr1-nTBb;Pessoal;B;5600;10.74;1;0.07;urnjyTSj-Aak2;0;12
AZqpb9lG-1Y4s;32;71000;Alugada;2.0;YA03jb7w-LJ59;Educativo;D;15000;15.95;1;0.21;vMcLPstd-FNuR;0;9
kQkn9IhK-fNSo;26;60000;Hipotecada;8.0;BCvJBsgs-cI39;Melhora do lar;B;12000;10.65;0;0.2;KNg2U3yz-bKi3;0;2
PRopJWpU-aOIN;30;180000;Alugada;1.0;0XkfT2WW-UnKl;Educativo;C;20000;14.22;0;0.11;pPKuETA4-IpNE;0;10
4p3Acp51-AP99;23;54000;Hipotecada;3.0;NmI3LUt4-h24d;Médico;C;7500;11.03;1;0.14;f3tGlUih-Jmsp;1;3
KNPZMqNP-DuKj;21;37200;Alugada;1.0;zWghOKXF-UWYT;Pagamento de débitos;B;7000;10.99;0;0.19;wbR8GHms-v6S8;0;3
MK4Z8XBW-GaIB;23;97000;Hipotecada;5.0;5qLTyBEc-BIa2;Educativo;B;12000;9.91;0;0.12;Q6zzN7J7-1LTc;0;2
MY5d61P8-vslD;21;34000;Alugada;5.0;FDW0NDCn-ddo9;Melhora do lar;B;1200;12.69;1;0.04;4wEq40BJ-8XIE;0;4
OkhuvGJr-RWii;25;63000;Alugada;0.0;HAtrmJ03-BhjW;Pagamento de débitos;B;1500;12.42;0;0.02;YnJFr63N-nvQS;0;4
Zk7O6Bbl-EFf4;29;52000;Hipotecada;6.0;jsTvIMg7-QcAt;Melhora do lar;D;12000;15.65;0;0.23;npiJsxFi-ODFr;1;9
q56N8RTk-K3Lu;22;75000;Hipotecada;6.0;RMx9oLRH-RFv4;Médico;B;25000;9.25;0;0.33;MAhkBvHb-nTYq;0;2
riItZDLL-Taxk;29;69000;Hipotecada;6.0;4rc9DkiF-f2SD;Pessoal;D;18000;12.61;0;0.26;pFrTLaRQ-StRR;0;9
G6QyoNXX-Mqlx;30;125000;Hipotecada;14.0;XuOHSF6X-7nWi;Melhora do lar;C;25000;13.8;0;0.2;ZXfF7FsT-oTBl;0;6
evEtQonq-wTJz;34;68000;Hipotecada;1.0;yKR1d1ha-Dku0;Educativo;C;15000;11.78;0;0.22;YLTsIvb4-fHl6;0;5
sbnxnmkP-ptTu;28;54996;Alugada;8.0;QH4TYjUC-2u5I;Pessoal;D;15000;14.09;0;0.27;OheqqZEl-3RUw;1;9
tfakye9W-q51R;23;36000;Alugada;2.0;iA51LLg0-9DUm;Empreendimento;C;17500;14.22;1;0.49;hYaWZk0d-TzQ8;0;4
